Dissemination Identifier,Original Dissemination Identifier,Action type,Event type,Event timestamp,Amendment indicator,Asset Class,Product name,Cleared,Mandatory clearing indicator,Execution Timestamp,Effective Date,Expiration Date,Maturity date of the underlier,Non-standardized term indicator,Platform identifier,Prime brokerage transaction indicator,Block trade election indicator,Large notional off-facility swap election indicator,Notional amount-Leg 1,Notional amount-Leg 2,Notional currency-Leg 1,Notional currency-Leg 2,Notional quantity-Leg 1,Notional quantity-Leg 2,Total notional quantity-Leg 1,Total notional quantity-Leg 2,Quantity frequency multiplier-Leg 1,Quantity frequency multiplier-Leg 2,Quantity unit of measure-Leg 1,Quantity unit of measure-Leg 2,Quantity frequency-Leg 1,Quantity frequency-Leg 2,Notional amount in effect on associated effective date-Leg 1,Notional amount in effect on associated effective date-Leg 2,Effective date of the notional amount-Leg 1,Effective date of the notional amount-Leg 2,End date of the notional amount-Leg 1,End date of the notional amount-Leg 2,Call amount-Leg 1,Call amount-Leg 2,Call currency-Leg 1,Call currency-Leg 2,Put amount-Leg 1,Put amount-Leg 2,Put currency-Leg 1,Put currency-Leg 2,Exchange rate,Exchange rate basis,First exercise date,Fixed rate-Leg 1,Fixed rate-Leg 2,Option Premium Amount,Option Premium Currency,Price,Price unit of measure,Spread-Leg 1,Spread-Leg 2,Spread currency-Leg 1,Spread currency-Leg 2,Strike Price,Strike price currency/currency pair,Post-priced swap indicator,Price currency,Price notation,Spread notation-Leg 1,Spread notation-Leg 2,Strike price notation,Fixed rate day count convention-leg 1,Fixed rate day count convention-leg 2,Floating rate day count convention-leg 1,Floating rate day count convention-leg 2,Floating rate reset frequency period-leg 1,Floating rate reset frequency period-leg 2,Floating rate reset frequency period multiplier-leg 1,Floating rate reset frequency period multiplier-leg 2,Other payment amount,Fixed rate payment frequency period-Leg 1,Floating rate payment frequency period-Leg 1,Fixed rate payment frequency period-Leg 2,Floating rate payment frequency period-Leg 2,Fixed rate payment frequency period multiplier-Leg 1,Floating rate payment frequency period multiplier-Leg 1,Fixed rate payment frequency period multiplier-Leg 2,Floating rate payment frequency period multiplier-Leg 2,Other payment type,Other payment currency,Settlement currency-Leg 1,Settlement currency-Leg 2,Settlement location-Leg 1,Settlement location-Leg 2,Collateralisation category,Custom basket indicator,Index factor,Underlier ID-Leg 1,Underlier ID-Leg 2,Underlier ID source-Leg 1,Underlying Asset Name,Underlying asset subtype or underlying contract subtype-Leg 1,Underlying asset subtype or underlying contract subtype-Leg 2,Embedded Option type,Option Type,Option Style,Package indicator,Package transaction price,Package transaction price currency,Package transaction price notation,Package transaction spread,Package transaction spread currency,Package transaction spread notation,Physical delivery location-Leg 1,Delivery Type
"722302510","696396872","CORR","","2023-07-21T17:46:35Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-21T17:46:35Z","2023-07-21","2023-08-23","","false","BBSF","false","false","","2,000,000","14,335,000","USD","CNY","","","","","","","","","","","","","","","","","2000000","","USD","","14000000","","CNY","","7.1675","CNY/USD","2023-08-23","","","13,750","USD","","","","","","","7.1675","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","CALL","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302511","696396873","CORR","","2023-07-21T17:46:35Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-21T17:46:35Z","2023-07-21","2023-08-23","","false","BBSF","false","false","","2,000,000","14,335,000","USD","CNY","","","","","","","","","","","","","","","","","14000000","","CNY","","2000000","","USD","","7.1675","USD/CNY","2023-08-23","","","13,650","USD","","","","","","","7.1675","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","PUT","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302512","696116347","CORR","","2023-07-21T13:03:50Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-21T13:03:50Z","2023-07-21","2023-07-28","","false","BBSF","true","false","","7,000,000","50,278,756","USD","CNY","","","","","","","","","","","","","","","","","7000000","","USD","","47000000","","CNY","","7.1827","CNY/USD","2023-07-28","","","24,149.931","USD","","","","","","","7.1827","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","CALL","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302513","696116348","CORR","","2023-07-21T13:03:50Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-21T13:03:50Z","2023-07-21","2023-07-28","","false","BBSF","true","false","","7,000,000","50,278,756","USD","CNY","","","","","","","","","","","","","","","","","47000000","","CNY","","7000000","","USD","","7.1827","USD/CNY","2023-07-28","","","23,624.9325","USD","","","","","","","7.1827","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","PUT","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302514","697310305","CORR","","2023-07-24T13:46:40Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-24T13:46:40Z","2023-07-24","2023-07-31","","false","BBSF","true","false","","6,000,000","43,111,157","USD","CNY","","","","","","","","","","","","","","","","","6000000","","USD","","45000000","","CNY","","7.1852","CNY/USD","2023-07-31","","","21,149.97885","USD","","","","","","","7.1852","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","CALL","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302515","697310306","CORR","","2023-07-24T13:46:40Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-24T13:46:40Z","2023-07-24","2023-07-31","","false","BBSF","true","false","","6,000,000","43,111,157","USD","CNY","","","","","","","","","","","","","","","","","45000000","","CNY","","6000000","","USD","","7.1852","USD/CNY","2023-07-31","","","17,849.98215","USD","","","","","","","7.1852","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","PUT","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302516","697334748","CORR","","2023-07-24T15:44:53Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-24T15:44:53Z","2023-07-24","2023-08-01","","false","BBSF","false","true","","35,000,000","251,300,000","USD","CNY","","","","","","","","","","","","","","","","","250000000","","CNY","","35000000","","USD","","7.18","USD/CNY","2023-08-01","","","129,080","USD","","","","","","","7.18","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","PUT","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302517","697334749","CORR","","2023-07-24T15:44:53Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-24T15:44:53Z","2023-07-24","2023-08-01","","false","BBSF","false","true","","35,000,000","250,250,000","USD","CNY","","","","","","","","","","","","","","","","","250000000","","CNY","","35000000","","USD","","7.15","USD/CNY","2023-08-01","","","66,570","USD","","","","","","","7.15","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","PUT","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302518","697334750","CORR","","2023-07-24T15:44:53Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-24T15:44:53Z","2023-07-24","2023-08-01","","false","BBSF","false","true","","35,000,000","249,200,000","USD","CNY","","","","","","","","","","","","","","","","","250000000","","CNY","","35000000","","USD","","7.12","USD/CNY","2023-08-01","","","33,215","USD","","","","","","","7.12","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","PUT","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302519","697334754","CORR","","2023-07-24T15:44:53Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-24T15:44:53Z","2023-07-24","2023-08-01","","false","BBSF","false","true","","35,000,000","248,150,000","USD","CNY","","","","","","","","","","","","","","","","","250000000","","CNY","","35000000","","USD","","7.09","USD/CNY","2023-08-01","","","15,330","USD","","","","","","","7.09","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","PUT","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302520","698620572","CORR","","2023-07-25T15:02:36Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-25T15:02:36Z","2023-07-25","2023-08-01","","false","BBSF","true","false","","6,000,000","42,781,350","USD","CNY","","","","","","","","","","","","","","","","","6000000","","USD","","43000000","","CNY","","7.1302","CNY/USD","2023-08-01","","","21,300.07455","USD","","","","","","","7.1302","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","CALL","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302521","698620577","CORR","","2023-07-25T15:02:36Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-25T15:02:36Z","2023-07-25","2023-08-01","","false","BBSF","true","false","","6,000,000","42,781,350","USD","CNY","","","","","","","","","","","","","","","","","43000000","","CNY","","6000000","","USD","","7.1302","USD/CNY","2023-08-01","","","21,900.07665","USD","","","","","","","7.1302","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","PUT","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302522","699863983","CORR","","2023-07-26T14:03:42Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-26T14:03:42Z","2023-07-26","2023-08-02","","false","BBSF","true","false","","6,000,000","42,872,314","USD","CNY","","","","","","","","","","","","","","","","","44000000","","CNY","","6000000","","USD","","7.1454","USD/CNY","2023-08-02","","","19,937.96012","USD","","","","","","","7.1454","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","PUT","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302523","699863982","CORR","","2023-07-26T14:03:42Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-26T14:03:42Z","2023-07-26","2023-08-02","","false","BBSF","true","false","","6,000,000","42,872,314","USD","CNY","","","","","","","","","","","","","","","","","6000000","","USD","","44000000","","CNY","","7.1454","CNY/USD","2023-08-02","","","20,141.95972","USD","","","","","","","7.1454","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","CALL","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302524","701131893","CORR","","2023-07-27T13:21:00Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-27T13:21:00Z","2023-07-27","2023-08-03","","false","BBSF","true","true","","12,000,000","85,964,472","USD","CNY","","","","","","","","","","","","","","","","","12000000","","USD","","85000000","","CNY","","7.1637","CNY/USD","2023-08-03","","","37,500.03125","USD","","","","","","","7.1637","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","CALL","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302525","701131894","CORR","","2023-07-27T13:21:00Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-27T13:21:00Z","2023-07-27","2023-08-03","","false","BBSF","true","true","","12,000,000","85,964,472","USD","CNY","","","","","","","","","","","","","","","","","85000000","","CNY","","12000000","","USD","","7.1637","USD/CNY","2023-08-03","","","39,900.03325","USD","","","","","","","7.1637","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","PUT","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302526","701214516","CORR","","2023-07-27T14:29:52Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-27T14:29:52Z","2023-07-27","2023-09-22","","false","BBSF","false","true","","35,374,150","260,000,000","USD","CNY","","","","","","","","","","","","","","","","","35374150","","USD","","260000003","","CNY","","7.35","CNY/USD","2023-09-22","","","54,829.9325","USD","","","","","","","7.35","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","CALL","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302527","701214514","CORR","","2023-07-27T14:29:52Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-27T14:29:52Z","2023-07-27","2023-09-22","","false","BBSF","false","true","","34,722,100","250,000,000","USD","CNY","","","","","","","","","","","","","","","","","34722100","","USD","","249999120","","CNY","","7.2","CNY/USD","2023-09-22","","","196,179.865","USD","","","","","","","7.2","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","CALL","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302528","701214518","CORR","","2023-07-27T14:29:52Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-27T14:29:52Z","2023-07-27","2023-09-22","","false","BBSF","false","true","","35,616,350","260,000,000","USD","CNY","","","","","","","","","","","","","","","","","35616350","","USD","","259999355","","CNY","","7.3","CNY/USD","2023-09-22","","","86,191.567","USD","","","","","","","7.3","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","CALL","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302529","701214513","CORR","","2023-07-27T14:29:52Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-27T14:29:52Z","2023-07-27","2023-09-22","","false","BBSF","false","true","","34,899,200","260,000,000","USD","CNY","","","","","","","","","","","","","","","","","34899200","","USD","","259999040","","CNY","","7.45","CNY/USD","2023-09-22","","","21,637.504","USD","","","","","","","7.45","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","CALL","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302530","702522508","CORR","","2023-07-28T13:29:42Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-28T13:29:42Z","2023-07-28","2023-08-04","","false","BBSF","true","true","","8,944,945","64,000,000","USD","CNY","","","","","","","","","","","","","","","","","64000187","","CNY","","8944945","","USD","","7.1549","USD/CNY","2023-08-04","","","28,310.2484","USD","","","","","","","7.1549","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","PUT","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302531","702522506","CORR","","2023-07-28T13:29:42Z","","FX","ForeignExchange:VanillaOption","N","false","2023-07-28T13:29:42Z","2023-07-28","2023-08-04","","false","BBSF","true","true","","8,944,945","64,000,000","USD","CNY","","","","","","","","","","","","","","","","","8944945","","USD","","64000187","","CNY","","7.1549","CNY/USD","2023-08-04","","","28,713.27345","USD","","","","","","","7.1549","USD/CNY","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","CALL","EUROPEAN","true","9.9999999999","","3","","","","",""
"722302542","719721947","MODI","TRAD","2023-08-17T00:48:42Z","true","FX","ForeignExchange:NDF","N","false","2023-08-17T00:48:42Z","2023-08-17","2023-09-21","","false","XOFF","false","false","true","97,492","1,500,000,000","USD","IDR","","","","","","","","","","","","","","","","","","","","","","","","","15,385.8","USD/IDR","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","","false","","","","","","","","","","","false","","","","","","","","Cash"
"722302543","719720810","MODI","TRAD","2023-08-17T00:49:54Z","true","FX","ForeignExchange:NDF","N","false","2023-08-17T00:49:54Z","2023-08-17","2023-09-21","","false","XOFF","false","false","true","149,484","2,300,000,000","USD","IDR","","","","","","","","","","","","","","","","","","","","","","","","","15,386.3","USD/IDR","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","","false","","","","","","","","","","","false","","","","","","","","Cash"
"722302544","719721946","MODI","TRAD","2023-08-17T00:48:15Z","true","FX","ForeignExchange:NDF","N","false","2023-08-17T00:48:15Z","2023-08-17","2023-09-21","","false","XOFF","false","false","true","149,489","2,300,000,000","USD","IDR","","","","","","","","","","","","","","","","","","","","","","","","","15,385.8","USD/IDR","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","","false","","","","","","","","","","","false","","","","","","","","Cash"
"722302545","719715055","MODI","TRAD","2023-08-17T00:03:57Z","true","FX","ForeignExchange:NDF","N","false","2023-08-17T00:03:57Z","2023-08-17","2023-09-21","","false","XOFF","false","false","false","969,190","1,300,000,000","USD","KRW","","","","","","","","","","","","","","","","","","","","","","","","","1,341.33","USD/KRW","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","","false","","","","","","","","","","","false","","","","","","","","Cash"
"722302546","719724133","MODI","TRAD","2023-08-17T00:49:54Z","true","FX","ForeignExchange:NDF","N","false","2023-08-17T00:49:54Z","2023-08-17","2023-09-18","","false","XOFF","false","false","true","158,675","9,000,000","USD","PHP","","","","","","","","","","","","","","","","","","","","","","","","","56.72","USD/PHP","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","","false","","","","","","","","","","","false","","","","","","","","Cash"
"722302547","719721687","MODI","TRAD","2023-08-17T00:51:18Z","true","FX","ForeignExchange:NDF","N","false","2023-08-17T00:51:18Z","2023-08-17","2023-09-18","","false","XOFF","false","false","true","105,788","6,000,000","USD","PHP","","","","","","","","","","","","","","","","","","","","","","","","","56.717","USD/PHP","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","","false","","","","","","","","","","","false","","","","","","","","Cash"
"722302548","719728964","MODI","TRAD","2023-08-17T00:51:44Z","true","FX","ForeignExchange:NDF","N","false","2023-08-17T00:51:44Z","2023-08-17","2023-09-18","","false","XOFF","false","false","true","158,682","9,000,000","USD","PHP","","","","","","","","","","","","","","","","","","","","","","","","","56.717","USD/PHP","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","","false","","","","","","","","","","","false","","","","","","","","Cash"
